147 M2010,,1,0,0,0,0,1,1,2,11,1,3.647
147 M2100,,0,0,0,0,0,0,0,0,1,3,4.225
147 M2120,,0,0,0,0,0,0,0,2,5,1,3.962
147 M3010,,0,0,0,0,0,0,0,1,2,2,4.06
147 M4010,,0,0,0,0,0,0,0,1,1,1,4.0
201 101A1,01,66,48,55,47,42,75,54,60,66,58,2.718
201 101A1,01,66,48,55,47,42,75,54,60,66,58,2.718
201 101A1,02,70,56,36,34,40,53,31,41,31,33,2.429
201 101A1,02,70,56,36,34,40,53,31,41,31,33,2.429
201 101A1,03,89,39,41,39,41,62,56,60,39,28,2.465
201 101A1,03,89,39,41,39,41,62,56,60,39,28,2.465
201 101A1,03,89,39,41,39,41,62,56,60,39,28,2.465
201 101A1,04,73,51,44,48,40,52,45,43,28,11,2.336
201 101A1,04,73,51,44,48,40,52,45,43,28,11,2.336
201 101A1,04,73,51,44,48,40,52,45,43,28,11,2.336
201 101A1,05,48,33,42,31,28,43,40,54,33,39,2.679
201E101A1,06,59,33,26,23,30,30,30,32,35,67,2.678
201E101A1,06,59,33,26,23,30,30,30,32,35,67,2.678
201E101A1,06,59,33,26,23,30,30,30,32,35,67,2.678
201E101A1,06,59,33,26,23,30,30,30,32,35,67,2.678
201E101A1,06,59,33,26,23,30,30,30,32,35,67,2.678
201 101A1,07,60,49,31,30,31,34,31,62,50,50,2.679
201 101A1,07,60,49,31,30,31,34,31,62,50,50,2.679
201 101A1,07,60,49,31,30,31,34,31,62,50,50,2.679
201 101A1,07,60,49,31,30,31,34,31,62,50,50,2.679
201 101A1,07,60,49,31,30,31,34,31,62,50,50,2.679
201 101A1,08,59,37,35,40,36,49,44,60,70,70,2.835
201 101A1,08,59,37,35,40,36,49,44,60,70,70,2.835
201 101A1,08,59,37,35,40,36,49,44,60,70,70,2.835
201 101A1,08,59,37,35,40,36,49,44,60,70,70,2.835
201 101A1,08,59,37,35,40,36,49,44,60,70,70,2.835
201 101A1,09,69,44,56,34,46,55,31,65,51,71,2.694
201 101A1,09,69,44,56,34,46,55,31,65,51,71,2.694
201 101A1,09,69,44,56,34,46,55,31,65,51,71,2.694
201 101A1,09,69,44,56,34,46,55,31,65,51,71,2.694
201 101A1,09,69,44,56,34,46,55,31,65,51,71,2.694
201 101A1,10,58,32,36,37,31,49,32,74,70,78,2.891
201 101A1,11,88,58,47,45,45,58,39,62,37,40,2.446
201 101A1,11,88,58,47,45,45,58,39,62,37,40,2.446
201 101A1,11,88,58,47,45,45,58,39,62,37,40,2.446
201 101A1,11,88,58,47,45,45,58,39,62,37,40,2.446
201 101A1,11,88,58,47,45,45,58,39,62,37,40,2.446
201 101A1,12,109,37,40,45,33,42,27,57,54,68,2.48
201 101A1,12,109,37,40,45,33,42,27,57,54,68,2.48
201 101A1,12,109,37,40,45,33,42,27,57,54,68,2.48
201 101A1,12,109,37,40,45,33,42,27,57,54,68,2.48
201 101A1,12,109,37,40,45,33,42,27,57,54,68,2.48
201 101B0,01,20,28,21,16,20,25,12,32,25,52,2.936
201 101B1,01,78,44,42,33,27,58,43,67,55,65,2.678
201 101B1,01,78,44,42,33,27,58,43,67,55,65,2.678
201 101B1,01,78,44,42,33,27,58,43,67,55,65,2.678
201 101B1,01,78,44,42,33,27,58,43,67,55,65,2.678
201 101B1,01,78,44,42,33,27,58,43,67,55,65,2.678
201 101B1,01,78,44,42,33,27,58,43,67,55,65,2.678
201 101B1,02,80,32,39,20,30,54,46,60,48,62,2.662
201 101B1,02,80,32,39,20,30,54,46,60,48,62,2.662
201 101B1,02,80,32,39,20,30,54,46,60,48,62,2.662
201 101B1,02,80,32,39,20,30,54,46,60,48,62,2.662
201 101B1,02,80,32,39,20,30,54,46,60,48,62,2.662
201 101B1,02,80,32,39,20,30,54,46,60,48,62,2.662
201 101B1,03,93,37,44,22,34,37,38,57,59,69,2.599
201 101B1,03,93,37,44,22,34,37,38,57,59,69,2.599
201 101B1,03,93,37,44,22,34,37,38,57,59,69,2.599
201 101B1,03,93,37,44,22,34,37,38,57,59,69,2.599
201 101B1,03,93,37,44,22,34,37,38,57,59,69,2.599
201 101B1,03,93,37,44,22,34,37,38,57,59,69,2.599
201 101B1,04,82,35,29,31,28,44,29,65,51,56,2.616
201 101B1,04,82,35,29,31,28,44,29,65,51,56,2.616
201 101B1,04,82,35,29,31,28,44,29,65,51,56,2.616
201 101B1,04,82,35,29,31,28,44,29,65,51,56,2.616
201 101B1,04,82,35,29,31,28,44,29,65,51,56,2.616
201 101B1,04,82,35,29,31,28,44,29,65,51,56,2.616
201 101B1,05,91,54,40,38,36,51,43,76,62,79,2.667
201 101B1,05,91,54,40,38,36,51,43,76,62,79,2.667
201 101B1,05,91,54,40,38,36,51,43,76,62,79,2.667
201 101B1,05,91,54,40,38,36,51,43,76,62,79,2.667
201 101B1,05,91,54,40,38,36,51,43,76,62,79,2.667
201 101B1,05,91,54,40,38,36,51,43,76,62,79,2.667
201 101B1,06,16,14,18,13,23,35,38,69,72,89,3.38
201 101B1,06,16,14,18,13,23,35,38,69,72,89,3.38
201 101B1,06,16,14,18,13,23,35,38,69,72,89,3.38
201 101B1,06,16,14,18,13,23,35,38,69,72,89,3.38
201 101B1,06,16,14,18,13,23,35,38,69,72,89,3.38
201 101B1,06,16,14,18,13,23,35,38,69,72,89,3.38
201 101B1,06,16,14,18,13,23,35,38,69,72,89,3.38
201 101B1,07,34,43,33,36,34,47,36,45,59,47,2.846
201 101B1,07,34,43,33,36,34,47,36,45,59,47,2.846
201 101B1,07,34,43,33,36,34,47,36,45,59,47,2.846
201 101B1,07,34,43,33,36,34,47,36,45,59,47,2.846
201 101B1,07,34,43,33,36,34,47,36,45,59,47,2.846
201 101B1,07,34,43,33,36,34,47,36,45,59,47,2.846
201 101B1,07,34,43,33,36,34,47,36,45,59,47,2.846
201 101B1,08,64,49,34,34,24,34,31,42,44,65,2.635
201 101B1,08,64,49,34,34,24,34,31,42,44,65,2.635
201 101B1,08,64,49,34,34,24,34,31,42,44,65,2.635
201 101B1,08,64,49,34,34,24,34,31,42,44,65,2.635
201 101B1,08,64,49,34,34,24,34,31,42,44,65,2.635
201 101B1,08,64,49,34,34,24,34,31,42,44,65,2.635
201 101B1,08,64,49,34,34,24,34,31,42,44,65,2.635
201 101B1,09,39,28,43,45,42,66,53,69,44,54,2.871
201 101B1,09,39,28,43,45,42,66,53,69,44,54,2.871
201 101B1,10,52,34,34,28,34,57,38,60,56,115,2.99
201 101B1,10,52,34,34,28,34,57,38,60,56,115,2.99
201 101B1,10,52,34,34,28,34,57,38,60,56,115,2.99
201 101B1,10,52,34,34,28,34,57,38,60,56,115,2.99
201 101B1,10,52,34,34,28,34,57,38,60,56,115,2.99
201 101B1,11,93,67,43,28,30,37,25,40,53,64,2.446
201 101B1,11,93,67,43,28,30,37,25,40,53,64,2.446
201 101B1,11,93,67,43,28,30,37,25,40,53,64,2.446
201 101B1,11,93,67,43,28,30,37,25,40,53,64,2.446
201 101B1,11,93,67,43,28,30,37,25,40,53,64,2.446
201 101B1,12,98,38,40,22,27,30,32,29,32,38,2.234
201 101B1,12,98,38,40,22,27,30,32,29,32,38,2.234
201 101B1,12,98,38,40,22,27,30,32,29,32,38,2.234
201 101B1,12,98,38,40,22,27,30,32,29,32,38,2.234
201 101B1,12,98,38,40,22,27,30,32,29,32,38,2.234
201 101B1,13,46,64,31,24,34,40,23,39,26,39,2.54
201 101B1,13,46,64,31,24,34,40,23,39,26,39,2.54
201 101B1,13,46,64,31,24,34,40,23,39,26,39,2.54
201 101B1,13,46,64,31,24,34,40,23,39,26,39,2.54
201 101B1,13,46,64,31,24,34,40,23,39,26,39,2.54
201 15300,,38,34,22,20,34,35,19,54,27,55,2.815
201 27100,,24,12,15,8,10,18,10,20,12,23,2.656
201 49420,,13,14,17,9,17,60,38,71,39,7,3.083
202 101A1,01,19,10,12,11,24,42,26,51,45,72,3.273
202 101A1,01,19,10,12,11,24,42,26,51,45,72,3.273
202 101A1,01,19,10,12,11,24,42,26,51,45,72,3.273
202 101A1,02,31,12,17,19,16,44,49,87,85,73,3.258
202 101A1,02,31,12,17,19,16,44,49,87,85,73,3.258
202 101A1,03,26,43,33,28,29,48,46,42,41,78,2.977
202 101A1,03,26,43,33,28,29,48,46,42,41,78,2.977
202 101A1,03,26,43,33,28,29,48,46,42,41,78,2.977
202E101A1,05,70,57,42,52,52,50,24,46,37,34,2.445
202 101A1,06,23,7,6,10,14,26,21,47,59,32,3.182
202 101A1,06,23,7,6,10,14,26,21,47,59,32,3.182
202 101A1,07,18,9,20,17,15,23,31,42,38,33,3.071
202 101A1,07,18,9,20,17,15,23,31,42,38,33,3.071
202 101A1,08,17,11,14,14,20,27,22,42,43,41,3.148
202 101A1,08,17,11,14,14,20,27,22,42,43,41,3.148
202 101A1,09,41,25,35,33,29,46,31,43,41,62,2.841
202 101A1,09,41,25,35,33,29,46,31,43,41,62,2.841
202 101A1,10,12,14,18,16,37,41,32,61,61,59,3.272
202 101A1,10,12,14,18,16,37,41,32,61,61,59,3.272
202 101A1,11,14,8,6,9,21,25,31,35,40,59,3.321
202 101A1,11,14,8,6,9,21,25,31,35,40,59,3.321
202 101A1,12,11,10,5,11,18,18,26,54,77,75,3.511
202 101A1,12,11,10,5,11,18,18,26,54,77,75,3.511
202 101A1,13,7,11,13,14,28,35,33,24,27,20,3.062
202 101A1,13,7,11,13,14,28,35,33,24,27,20,3.062
202 101A1,14,34,50,43,36,45,33,48,53,61,69,2.901
202 101A1,14,34,50,43,36,45,33,48,53,61,69,2.901
202 101A1,15,4,20,21,15,20,35,30,63,44,24,3.191
202 101A1,15,4,20,21,15,20,35,30,63,44,24,3.191
202 101A1,16,15,9,13,21,18,26,34,17,29,58,3.153
202 101A1,16,15,9,13,21,18,26,34,17,29,58,3.153
202 101A1,17,30,40,14,10,26,19,12,32,33,28,2.691
202 101A1,17,30,40,14,10,26,19,12,32,33,28,2.691
202 101A1,18,27,27,22,14,29,21,22,35,37,28,2.801
202 101A1,18,27,27,22,14,29,21,22,35,37,28,2.801
202 101A1,19,14,68,7,12,12,18,18,36,19,22,2.685
202 101A1,19,14,68,7,12,12,18,18,36,19,22,2.685
202 101B0,01,18,30,40,45,76,129,100,191,179,250,3.454
202 101B0,01,18,30,40,45,76,129,100,191,179,250,3.454
202 101B0,02,30,27,24,12,28,44,35,48,51,38,2.936
202 101B0,02,30,27,24,12,28,44,35,48,51,38,2.936
202 101B0,02,30,27,24,12,28,44,35,48,51,38,2.936
202 101B0,02,30,27,24,12,28,44,35,48,51,38,2.936
202 101B0,02,30,27,24,12,28,44,35,48,51,38,2.936
202 101B1,01,19,23,27,21,28,59,58,110,92,47,3.228
202 101B1,01,19,23,27,21,28,59,58,110,92,47,3.228
202 101B1,01,19,23,27,21,28,59,58,110,92,47,3.228
202 101B1,02,44,52,42,33,40,38,33,33,17,14,2.397
202 101B1,02,44,52,42,33,40,38,33,33,17,14,2.397
202 101C1,,24,12,12,16,9,18,26,30,41,38,3.025
202 101C1,,24,12,12,16,9,18,26,30,41,38,3.025
202 10300,,46,52,16,30,36,86,104,225,323,517,3.648
202 10500,01,1,0,2,2,5,8,18,65,117,98,3.909
202 10500,02,0,2,0,1,5,6,13,94,134,68,3.889
202 10500,03,1,1,0,2,2,11,25,61,42,33,3.724
202 10500,04,0,2,0,0,2,8,23,65,49,10,3.699
202 10500,04,0,2,0,0,2,8,23,65,49,10,3.699
202 10501,01,5,4,5,6,16,47,55,73,61,12,3.387
202 10501,01,5,4,5,6,16,47,55,73,61,12,3.387
202 10501,02,2,0,2,0,1,3,10,48,118,89,3.96
202 10501,03,2,2,0,2,6,25,54,126,87,16,3.626
202 10501,06,1,0,1,0,4,28,35,127,54,13,3.628
202 10501,07,2,2,2,1,5,12,22,104,80,32,3.718
202 10501,08,3,3,1,3,2,25,23,96,85,12,3.625
202 10501,12,1,1,2,5,9,23,40,103,92,20,3.641
202 10501,13,0,3,1,1,5,28,43,129,68,16,3.629
202 10501,14,0,1,2,4,11,17,25,86,86,27,3.693
202 10501,15,6,6,4,1,4,18,35,88,87,21,3.573
202 10501,16,4,1,5,8,8,23,42,73,54,19,3.49
202 10501,17,1,5,2,6,7,13,25,99,93,32,3.684
202 10501,18,7,0,2,4,11,27,41,90,57,6,3.453
202 10501,19,2,0,2,0,2,32,54,107,37,2,3.513
202 10501,20,4,1,2,2,3,19,47,103,40,11,3.53
202 10501,21,5,0,2,5,10,41,70,102,43,15,3.448
202 10501,22,3,2,2,1,0,7,4,25,43,43,3.795
202 11300,,4,4,3,2,4,5,6,30,31,51,3.695
202 20320,,36,22,21,26,27,28,41,59,64,97,3.142
202 21201,,34,18,14,19,16,49,30,76,58,69,3.137
202 23401,01,10,0,3,1,4,4,5,13,7,8,2.875
202 23401,02,7,7,3,1,1,4,3,8,3,7,2.648
202 27100,,30,28,27,24,37,42,33,66,58,59,3.024
202 27110,01,2,1,2,1,3,8,7,41,30,14,3.625
202 27110,02,2,1,0,1,2,9,7,18,37,39,3.809
202 30901,,27,35,35,34,39,57,42,49,39,32,2.821
202 32400,,16,14,13,19,30,27,39,63,90,161,3.537
202 33100,01,0,0,0,2,2,7,29,95,33,20,3.703
202 33100,02,0,0,0,7,5,7,25,114,35,19,3.663
203 10110,,17,23,23,20,26,41,36,61,43,62,3.146
203 101A1,01,47,54,25,36,45,55,54,76,67,85,2.949
203 101A1,01,47,54,25,36,45,55,54,76,67,85,2.949
203 101A1,01,47,54,25,36,45,55,54,76,67,85,2.949
203 101A1,02,50,47,38,37,59,62,59,99,76,93,2.986
203 101A1,02,50,47,38,37,59,62,59,99,76,93,2.986
203 101A1,03,62,57,48,39,60,64,45,68,57,60,2.719
203 101A1,03,62,57,48,39,60,64,45,68,57,60,2.719
203 101A1,03,62,57,48,39,60,64,45,68,57,60,2.719
203 101A1,03,62,57,48,39,60,64,45,68,57,60,2.719
203 101C0,01,134,204,114,99,106,102,75,110,94,102,2.512
203 101C0,01,134,204,114,99,106,102,75,110,94,102,2.512
203 101C0,01,134,204,114,99,106,102,75,110,94,102,2.512
203 101C0,01,134,204,114,99,106,102,75,110,94,102,2.512
203 101C0,01,134,204,114,99,106,102,75,110,94,102,2.512
203 101C0,01,134,204,114,99,106,102,75,110,94,102,2.512
203 101C0,01,134,204,114,99,106,102,75,110,94,102,2.512
203 101C0,01,134,204,114,99,106,102,75,110,94,102,2.512
203 101C0,01,134,204,114,99,106,102,75,110,94,102,2.512
203 101C0,01,134,204,114,99,106,102,75,110,94,102,2.512
203 101C0,01,134,204,114,99,106,102,75,110,94,102,2.512
203 101C0,01,134,204,114,99,106,102,75,110,94,102,2.512
203 101C0,02,178,192,141,85,106,126,101,160,130,163,2.615
203 101C0,02,178,192,141,85,106,126,101,160,130,163,2.615
203 101C0,02,178,192,141,85,106,126,101,160,130,163,2.615
203 101C0,02,178,192,141,85,106,126,101,160,130,163,2.615
203 101C0,02,178,192,141,85,106,126,101,160,130,163,2.615
203 101C0,02,178,192,141,85,106,126,101,160,130,163,2.615
203 101C0,02,178,192,141,85,106,126,101,160,130,163,2.615
203 101C0,02,178,192,141,85,106,126,101,160,130,163,2.615
203 101C0,02,178,192,141,85,106,126,101,160,130,163,2.615
203 101C0,02,178,192,141,85,106,126,101,160,130,163,2.615
203 101C0,02,178,192,141,85,106,126,101,160,130,163,2.615
203 101C0,02,178,192,141,85,106,126,101,160,130,163,2.615
203E101C0,03,99,94,56,61,82,131,107,120,114,120,2.841
203E101C0,03,99,94,56,61,82,131,107,120,114,120,2.841
203E101C0,03,99,94,56,61,82,131,107,120,114,120,2.841
203E101C0,03,99,94,56,61,82,131,107,120,114,120,2.841
203E101C0,03,99,94,56,61,82,131,107,120,114,120,2.841
203E101C0,03,99,94,56,61,82,131,107,120,114,120,2.841
203E101C0,03,99,94,56,61,82,131,107,120,114,120,2.841
203E101C0,03,99,94,56,61,82,131,107,120,114,120,2.841
203E101C0,03,99,94,56,61,82,131,107,120,114,120,2.841
203E101C0,03,99,94,56,61,82,131,107,120,114,120,2.841
203E101C0,03,99,94,56,61,82,131,107,120,114,120,2.841
203E101C0,03,99,94,56,61,82,131,107,120,114,120,2.841
203 101C0,04,52,81,56,58,67,95,87,74,73,149,2.958
203 101C0,04,52,81,56,58,67,95,87,74,73,149,2.958
203 101C0,04,52,81,56,58,67,95,87,74,73,149,2.958
203 101C0,04,52,81,56,58,67,95,87,74,73,149,2.958
203 101C0,05,44,77,57,38,75,77,50,115,90,118,3.001
203 101C0,05,44,77,57,38,75,77,50,115,90,118,3.001
203 101C0,06,28,21,25,12,23,22,23,52,51,30,2.936
203 101C0,06,28,21,25,12,23,22,23,52,51,30,2.936
203 101C0,06,28,21,25,12,23,22,23,52,51,30,2.936
203 10500,01,2,4,2,10,18,60,116,162,67,13,3.455
203 10500,02,3,3,7,8,17,30,82,122,79,22,3.501
203 10500,03,5,3,2,10,15,63,82,110,57,9,3.387
203 10500,04,3,3,2,5,17,50,84,126,61,18,3.472
203 10500,05,1,7,8,10,14,62,76,121,79,13,3.44
203 10500,06,1,5,6,11,14,49,86,158,147,51,3.61
203 10500,07,0,2,4,12,20,23,96,163,148,49,3.645
203 10500,08,2,3,5,3,15,39,69,114,62,13,3.486
203 10500,09,1,2,3,4,9,18,47,75,42,8,3.502
203 10500,10,0,1,2,2,9,19,43,71,39,11,3.551
203 10500,11,0,1,2,3,6,26,51,99,44,9,3.552
203 10500,12,0,0,0,1,1,7,27,51,41,13,3.714
203 10500,13,0,0,3,6,7,15,26,66,46,23,3.628
203 10500,14,2,3,3,4,5,26,45,77,46,9,3.49
203 10500,15,7,2,5,5,13,38,65,116,55,16,3.436
203 10500,16,2,2,2,4,7,13,41,69,50,14,3.555
203 10500,17,2,1,3,10,6,19,30,56,44,17,3.506
203 10500,18,0,3,5,13,10,16,16,20,13,3,3.148
203 10500,19,0,3,1,1,3,10,24,8,11,4,3.346
203 10501,01,3,0,1,4,10,30,54,118,87,26,3.612
203 10501,02,2,2,1,1,11,23,69,107,74,18,3.582
203 10501,03,0,2,1,3,12,45,59,105,62,13,3.532
203 10501,04,5,2,1,0,10,23,36,70,56,16,3.525
203 10501,05,1,1,0,0,7,10,37,74,44,10,3.617
203 10501,05,1,1,0,0,7,10,37,74,44,10,3.617
203 10501,06,0,3,2,6,16,27,36,81,72,22,3.578
203 11510,01,0,1,2,4,3,14,24,53,51,18,3.657
203 11510,02,0,4,0,1,3,12,28,53,47,16,3.649
203 211B1,,45,26,37,30,41,39,29,27,23,34,2.564
203 211B1,,45,26,37,30,41,39,29,27,23,34,2.564
203 211B1,,45,26,37,30,41,39,29,27,23,34,2.564
203 211C0,,106,99,64,43,55,78,56,42,42,50,2.364
203 211D0,,92,40,44,34,58,64,52,68,68,76,2.693
203 21210,,54,53,36,31,36,49,36,40,27,40,2.548
203 21230,,14,30,20,17,22,15,18,24,32,61,3.055
203 21500,01,2,1,3,6,14,37,41,118,97,37,3.622
203 215B1,01,0,2,2,3,4,19,34,86,53,11,3.607
203 215B1,02,0,0,0,0,0,1,4,16,7,2,3.733
203 215B1,03,0,2,0,0,4,15,41,126,74,16,3.689
203 22210,,48,39,24,22,28,38,26,53,51,50,2.785
203 222B1,01,25,22,25,16,19,33,34,59,31,24,2.89
203 222B1,02,44,43,52,43,47,75,67,90,96,81,3.0
203 222B1,03,62,44,45,39,45,50,41,59,44,54,2.666
203 222B1,03,62,44,45,39,45,50,41,59,44,54,2.666
203 222B1,03,62,44,45,39,45,50,41,59,44,54,2.666
203 22510,01,0,0,0,1,2,7,15,31,29,8,3.691
203 22510,02,0,1,1,0,2,3,16,25,33,8,3.706
203 22510,03,1,2,0,2,0,6,15,22,31,6,3.608
203 22510,04,2,1,0,0,3,2,9,32,36,5,3.66
203 225B1,01,1,1,0,3,12,15,44,101,91,18,3.658
203 225B1,02,0,0,1,3,11,23,49,111,102,20,3.669
203 225B1,03,0,1,5,5,14,25,48,116,64,20,3.576
203 225B1,04,0,3,0,2,12,23,34,72,43,15,3.56
203 225B1,05,0,0,2,2,0,11,15,27,23,6,3.591
203 225B1,06,0,0,0,1,1,6,12,22,19,4,3.649
203 33101,,25,12,19,22,18,29,30,38,32,25,2.879
203 33160,,31,36,33,17,33,30,32,75,47,68,3.007
203 33210,01,0,0,0,1,7,15,49,141,90,14,3.69
203 33210,02,1,0,0,1,8,18,55,118,86,8,3.642
203 33510,01,1,3,4,0,4,7,25,56,61,18,3.665
203 34210,,26,38,26,24,31,45,39,65,57,51,3.002
203 40330,01,0,0,1,1,4,4,10,19,19,7,3.638
203 40330,02,0,0,1,0,1,6,4,24,23,11,3.771
203 40330,03,0,0,0,2,3,9,7,24,18,6,3.614
203 40330,04,2,0,0,1,0,2,8,25,27,6,3.676
203 40330,05,0,0,0,1,1,2,7,29,15,5,3.715
203 40330,06,0,1,1,2,0,4,5,23,20,4,3.652
203 40330,07,0,1,1,0,1,3,7,17,32,10,3.783
203 40330,08,2,0,0,0,0,8,5,23,25,6,3.643
203 40330,09,3,0,1,0,1,0,9,13,31,8,3.65
203 49130,01,0,0,0,0,0,0,0,0,4,3,4.129
203 49130,08,0,0,0,0,0,0,0,0,2,0,4.0
203 49130,11,0,0,0,0,0,0,0,0,1,1,4.15
203 49130,12,0,0,0,0,0,0,0,0,9,1,4.03
203 49130,15,0,0,0,0,0,0,0,1,6,0,3.957
203 49130,16,0,0,0,0,0,0,0,0,4,3,4.129
203 49130,20,0,0,0,0,0,0,0,0,1,1,4.15
203 49130,21,0,0,0,0,0,0,0,0,5,0,4.0
203 49130,24,0,0,0,0,0,0,0,0,4,2,4.1
203 49130,25,0,0,0,0,0,0,0,0,0,9,4.3
203 49130,26,0,0,0,0,0,0,0,0,0,1,4.3
203 49130,27,0,0,0,0,0,0,0,1,1,0,3.85
203 49130,29,0,0,0,0,0,0,0,1,5,3,4.067
203 49130,30,0,0,0,0,0,0,0,3,9,2,3.979
203 49130,31,0,0,0,0,0,0,0,0,2,0,4.0
203 49130,32,0,0,0,0,0,0,0,1,3,1,4.0
203 49130,33,0,0,0,0,0,0,0,1,1,0,3.85
203 49130,34,0,0,0,0,0,0,0,0,2,0,4.0
203 49130,35,0,0,0,0,0,0,1,2,4,1,3.875
203 49130,36,0,0,0,0,0,0,0,1,5,4,4.09
203 49130,37,0,0,0,0,0,0,0,0,10,0,4.0
203 49130,38,0,0,0,0,0,0,1,2,11,5,4.011
203 49130,39,0,0,0,0,0,0,0,2,1,1,3.925
203 49130,40,0,0,0,0,0,0,0,0,1,2,4.2
203 49130,41,0,0,0,0,0,0,0,0,2,0,4.0
203 49130,42,0,0,0,0,0,0,0,0,1,0,4.0
203 49130,43,0,0,0,0,0,0,0,0,2,0,4.0
203 49130,46,0,0,0,0,0,0,0,0,1,0,4.0
203 49130,50,0,0,0,0,0,0,0,0,0,1,4.3
203 49230,01,0,0,0,0,0,0,0,4,3,0,3.829
203 49230,08,0,0,0,0,0,0,0,0,2,0,4.0
203 49230,11,0,0,0,0,0,0,0,0,1,1,4.15
203 49230,12,0,0,0,0,0,0,0,1,4,5,4.12
203 49230,15,0,0,0,0,0,0,0,1,5,0,3.95
203 49230,16,0,0,0,0,0,0,0,0,4,3,4.129
203 49230,20,0,0,0,0,0,0,0,0,1,1,4.15
203 49230,21,0,0,0,0,0,0,0,0,5,0,4.0
203 49230,24,0,0,0,0,0,0,0,1,3,2,4.05
203 49230,25,0,0,0,0,0,0,0,0,0,9,4.3
203 49230,26,0,0,0,0,0,0,0,0,0,1,4.3
203 49230,27,0,0,0,0,0,0,0,1,1,0,3.85
203 49230,29,0,0,0,0,0,0,0,1,5,3,4.067
203 49230,30,0,0,0,0,0,0,0,2,8,4,4.043
203 49230,31,0,0,0,0,0,0,0,0,1,0,4.0
203 49230,32,0,0,0,0,0,0,0,1,3,1,4.0
203 49230,33,0,0,0,0,0,0,0,0,2,0,4.0
203 49230,34,0,0,0,0,0,0,0,1,1,0,3.85
203 49230,35,0,0,0,0,0,0,1,2,4,1,3.875
203 49230,36,0,0,0,0,0,0,0,0,4,6,4.18
203 49230,37,0,0,0,0,0,0,0,0,10,0,4.0
203 49230,38,0,0,0,0,0,0,0,3,10,5,4.033
203 49230,39,0,0,0,0,0,0,0,2,1,1,3.925
203 49230,40,0,0,0,0,0,0,0,0,2,1,4.1
203 49230,41,0,0,0,0,0,0,0,0,2,0,4.0
203 49230,42,0,0,0,0,0,0,0,0,1,0,4.0
203 49230,43,0,0,0,0,0,0,0,0,2,0,4.0
203 49230,46,0,0,0,0,0,0,0,0,1,0,4.0
203 49230,50,0,0,0,0,0,0,0,0,0,1,4.3
204 20700,01,0,0,0,0,0,0,2,8,15,0,3.848
204 22500,01,4,0,0,1,4,3,18,103,109,42,3.8
204 22500,02,5,3,1,2,3,19,25,88,100,65,3.744
204 22500,03,5,0,4,1,4,21,26,95,93,42,3.691
204 22500,04,0,0,0,0,1,5,15,64,61,35,3.859
204 22600,01,0,0,1,1,4,6,23,76,62,13,3.732
204 22600,02,1,0,0,0,4,6,28,76,68,17,3.737
204 22600,03,0,0,0,2,2,3,12,74,53,9,3.762
204 22600,04,0,0,0,3,3,7,8,84,70,14,3.775
204 22600,05,1,0,0,1,1,8,19,65,51,8,3.705
204 22600,06,2,0,0,1,0,7,12,70,58,15,3.748
204 22600,07,3,0,1,0,2,7,16,70,69,10,3.703
204 22600,08,0,0,0,0,1,6,15,41,44,9,3.764
204 22600,09,2,0,0,1,2,2,9,29,43,10,3.732
204 22600,10,5,0,1,0,4,5,16,45,34,12,3.563
204E22600,12,0,0,0,1,2,3,7,25,31,10,3.789
204 34800,01,0,0,0,0,0,0,2,18,52,16,3.977
204 38300,,2,7,9,7,7,21,26,20,32,15,3.289
204 38320,,0,0,8,3,2,8,6,41,42,22,3.685
204 43300,,0,0,1,0,2,2,13,28,31,14,3.781
204 49001,,7,14,13,18,22,54,39,42,33,18,3.1
204 49020,,11,10,10,12,22,38,28,34,24,17,3.035
204 49030,01,2,2,7,5,2,4,8,16,25,25,3.535
204 49030,02,2,2,1,1,5,10,8,25,23,32,3.667
204 49060,,20,28,16,10,11,15,21,33,32,39,2.953
204 49070,,10,6,11,13,13,27,10,38,32,32,3.216
204 49070,,10,6,11,13,13,27,10,38,32,32,3.216
204 49090,,5,8,13,4,13,27,27,45,25,26,3.276
204 49110,,12,10,13,9,15,35,14,40,28,26,3.105
204 49120,01,0,0,0,0,1,1,4,8,9,2,3.724
204 49120,02,0,0,0,1,2,1,3,13,7,0,3.581
204 49120,03,0,0,0,0,3,3,2,5,6,3,3.595
204 49250,,1,1,1,0,0,4,30,61,53,17,3.723
204 49250,,1,1,1,0,0,4,30,61,53,17,3.723
204 49280,02,0,0,0,0,0,0,0,1,2,8,4.191
204 49280,04,0,0,0,0,0,0,0,0,2,0,4.0
204 49280,05,0,0,0,0,0,0,0,0,1,0,4.0
204 49280,06,0,0,0,0,0,0,0,0,0,3,4.3
204 49280,07,0,0,0,0,0,0,0,1,2,0,3.9
204 49280,09,0,0,0,0,0,0,0,0,7,5,4.125
204 49280,10,0,0,0,0,0,0,0,0,0,2,4.3
204 49280,11,0,0,0,0,0,0,1,1,3,2,3.943
204 49280,12,0,0,0,0,0,0,1,0,2,1,3.9
204 49280,13,0,0,0,0,0,0,0,1,0,0,3.7
204 49280,14,0,0,0,0,0,0,0,1,1,0,3.85
204 49280,15,0,0,0,0,0,0,0,0,4,2,4.1
204 49280,16,0,0,0,0,0,0,0,0,0,1,4.3
204 49280,17,0,0,0,0,0,0,0,1,0,1,4.0
204 49280,18,0,0,0,0,0,0,0,0,2,1,4.1
204 49350,01,0,0,0,0,0,0,2,10,19,4,3.909
207 10100,01,51,84,84,105,118,109,102,115,111,81,2.867
