101 47200,,1,0,0,1,1,4,2,8,14,10,3.712
101 51120,,0,0,0,0,1,0,1,0,0,5,3.929
101 51410,,6,0,1,0,1,4,6,13,25,30,3.647
101 51510,,1,1,0,0,1,2,0,7,14,86,4.126
101 51530,,1,0,0,0,0,0,0,1,4,13,3.979
101 51900,,0,0,0,0,0,0,0,0,0,4,4.3
101 52300,,0,0,0,0,0,1,6,17,9,3,3.739
102 14120,01,7,10,7,3,8,15,17,37,48,32,3.408
102 14120,03,5,6,3,2,6,20,19,41,48,49,3.588
102 14202,01,10,6,4,13,9,19,23,54,53,36,3.4
102 14202,02,0,1,1,2,2,7,6,10,9,6,3.484
102 14202,03,0,4,1,2,3,5,4,12,15,9,3.505
102 21112,01,11,8,6,4,17,12,18,30,56,94,3.575
102 21112,01,11,8,6,4,17,12,18,30,56,94,3.575
102 21112,02,7,21,5,10,11,12,25,51,70,85,3.539
102 21112,02,7,21,5,10,11,12,25,51,70,85,3.539
102 22112,01,2,0,0,3,1,6,7,12,11,31,3.732
102 22112,02,3,5,4,2,2,5,4,10,25,28,3.547
102 22112,02,3,5,4,2,2,5,4,10,25,28,3.547
102 22112,03,2,0,4,3,2,5,12,15,38,12,3.591
102 22112,04,8,1,4,2,2,10,10,18,19,59,3.602
102 22112,05,2,6,5,2,6,10,12,19,37,54,3.667
102 22112,05,2,6,5,2,6,10,12,19,37,54,3.667
102 22112,06,2,5,6,9,9,7,15,43,29,19,3.422
102 22112,07,2,2,0,0,10,10,13,31,31,32,3.661
102 22112,07,2,2,0,0,10,10,13,31,31,32,3.661
102 22112,08,3,2,2,7,7,17,16,20,20,13,3.328
102 22112,09,2,0,3,1,5,9,11,24,15,37,3.673
102 22112,09,2,0,3,1,5,9,11,24,15,37,3.673
102 22112,10,1,1,0,1,2,6,2,5,8,18,3.68
102 22112,11,1,3,3,3,9,8,17,18,15,16,3.417
102 22212,01,1,6,2,3,5,11,8,30,47,80,3.819
102 22212,01,1,6,2,3,5,11,8,30,47,80,3.819
102 22212,02,1,2,4,3,3,10,6,22,39,77,3.86
102 22212,03,5,1,3,1,2,8,12,12,34,55,3.729
102 22212,03,5,1,3,1,2,8,12,12,34,55,3.729
102 22212,04,10,3,4,5,7,7,17,24,36,60,3.534
102 22212,07,2,6,3,7,11,7,14,34,37,56,3.637
102 22212,07,2,6,3,7,11,7,14,34,37,56,3.637
102 22212,08,5,3,0,1,5,9,9,25,31,47,3.676
102 22312,01,9,3,4,4,9,21,13,31,32,22,3.309
102 22312,01,9,3,4,4,9,21,13,31,32,22,3.309
102 22312,02,2,3,3,2,2,7,10,23,26,65,3.802
102 22312,03,2,1,2,5,3,9,12,26,23,36,3.655
102 22312,04,1,1,1,2,3,3,10,24,23,54,3.864
102 22312,05,4,3,4,4,2,4,8,20,30,55,3.706
102 22312,06,1,5,1,3,4,5,3,14,18,55,3.793
102 22312,07,2,0,2,2,2,6,14,8,21,48,3.792
102 22312,07,2,0,2,2,2,6,14,8,21,48,3.792
102 22312,08,0,1,0,2,4,4,5,11,31,72,3.999
102 22312,10,2,2,1,8,3,10,1,15,22,17,3.479
102 22312,10,2,2,1,8,3,10,1,15,22,17,3.479
102 22412,01,2,0,2,0,5,10,3,15,21,17,3.6
102 22412,01,2,0,2,0,5,10,3,15,21,17,3.6
102 22412,02,0,2,1,0,4,10,7,9,18,16,3.633
102 22412,02,0,2,1,0,4,10,7,9,18,16,3.633
102 22612,01,1,0,0,0,1,1,1,5,14,15,3.895
102 22612,01,1,0,0,0,1,1,1,5,14,15,3.895
102 22612,01,1,0,0,0,1,1,1,5,14,15,3.895
102 22712,,0,0,1,2,1,5,8,7,11,19,3.746
102 22722,,0,0,1,0,0,2,0,2,3,2,3.6
102E22812,,0,0,0,0,0,1,1,11,6,2,3.79
102E22812,,0,0,0,0,0,1,1,11,6,2,3.79
102 22822,01,3,2,5,4,4,3,6,12,8,7,3.124
102 22822,01,3,2,5,4,4,3,6,12,8,7,3.124
102 22822,01,3,2,5,4,4,3,6,12,8,7,3.124
102 22822,02,0,1,3,1,1,2,0,7,19,19,3.817
102 22822,02,0,1,3,1,1,2,0,7,19,19,3.817
102 22832,,3,1,1,4,1,2,14,18,18,24,3.6
102 22832,,3,1,1,4,1,2,14,18,18,24,3.6
102 22842,,1,2,1,2,1,2,2,4,10,7,3.444
102 22842,,1,2,1,2,1,2,2,4,10,7,3.444
102 22852,,1,1,0,0,1,0,2,5,10,14,3.815
102 22862,,0,1,1,0,0,0,2,3,13,23,4.007
102 22862,,0,1,1,0,0,0,2,3,13,23,4.007
102 23140,,3,2,2,7,3,4,17,41,52,22,3.621
102 23140,,3,2,2,7,3,4,17,41,52,22,3.621
102E23150,,4,0,1,0,0,4,15,57,81,46,3.828
102E23150,,4,0,1,0,0,4,15,57,81,46,3.828
102 23160,,4,0,0,0,0,1,6,17,14,11,3.566
102 23160,,4,0,0,0,0,1,6,17,14,11,3.566
102 23170,,0,0,2,0,0,2,9,11,14,7,3.7
102 23170,,0,0,2,0,0,2,9,11,14,7,3.7
102 23190,,7,3,3,3,2,8,5,10,22,20,3.312
102 23190,,7,3,3,3,2,8,5,10,22,20,3.312
102 23300,01,3,1,1,1,0,3,7,15,14,25,3.673
102 23300,01,3,1,1,1,0,3,7,15,14,25,3.673
102E24120,01,0,0,1,1,6,10,13,33,32,14,3.67
102 24120,02,0,0,1,1,3,8,13,61,48,12,3.732
102 24120,03,0,0,1,0,0,0,0,11,21,17,3.996
102 24440,,0,0,0,1,0,1,1,1,2,1,3.514
102 24440,,0,0,0,1,0,1,1,1,2,1,3.514
102 24640,,1,0,0,0,0,0,1,10,9,23,3.982
102 24640,,1,0,0,0,0,0,1,10,9,23,3.982
102 30490,,2,0,1,0,2,15,25,48,43,11,3.618
102 30490,,2,0,1,0,2,15,25,48,43,11,3.618
102 31302,01,0,0,1,0,2,4,4,18,18,9,3.748
102 31302,02,0,0,0,0,5,8,7,17,18,8,3.649
102 31302,03,1,0,0,0,1,1,3,10,32,13,3.877
102 31302,04,0,0,0,0,3,4,11,24,13,1,3.598
102 31302,05,2,1,0,2,1,4,6,10,10,5,3.398
102 31302,06,0,1,0,4,3,5,12,7,12,23,3.678
102 31622,,0,0,0,0,2,0,0,3,1,4,3.77
102 31622,,0,0,0,0,2,0,0,3,1,4,3.77
102 32122,01,0,0,3,2,2,13,5,12,19,43,3.806
102 32122,02,0,5,3,3,7,10,7,21,34,47,3.717
102 32122,02,0,5,3,3,7,10,7,21,34,47,3.717
102 32122,04,1,0,1,0,1,3,2,9,8,19,3.802
102 32122,04,1,0,1,0,1,3,2,9,8,19,3.802
102 32122,05,2,2,2,1,6,6,8,17,40,31,3.709
102 32222,01,0,1,0,0,1,3,3,10,18,83,4.111
102 32222,01,0,1,0,0,1,3,3,10,18,83,4.111
102 32222,01,0,1,0,0,1,3,3,10,18,83,4.111
102 32222,02,3,1,2,4,5,10,11,23,40,40,3.682
102 32222,02,3,1,2,4,5,10,11,23,40,40,3.682
102 32222,03,1,4,3,1,1,2,11,15,30,113,3.986
102 32222,04,0,0,0,0,1,3,5,9,8,67,4.103
102 32222,05,2,3,2,3,6,7,8,9,23,23,3.533
102 32222,05,2,3,2,3,6,7,8,9,23,23,3.533
102 32222,06,1,0,0,1,0,2,1,2,1,5,3.423
102 32322,01,2,2,3,3,1,6,6,17,29,23,3.637
102 32322,01,2,2,3,3,1,6,6,17,29,23,3.637
102 32322,02,1,2,1,3,3,9,6,17,35,59,3.851
102 32322,02,1,2,1,3,3,9,6,17,35,59,3.851
102 32322,03,2,1,5,2,0,4,4,9,16,26,3.632
102 32322,03,2,1,5,2,0,4,4,9,16,26,3.632
102 32322,06,0,0,1,0,4,0,2,0,4,0,3.218
102 32422,,0,0,0,0,2,0,2,7,7,21,4.005
102 32422,,0,0,0,0,2,0,2,7,7,21,4.005
102E32622,,0,0,0,0,0,0,1,2,5,10,4.094
102E32622,,0,0,0,0,0,0,1,2,5,10,4.094
102 32832,,0,1,0,3,6,2,4,3,5,9,3.448
102 32832,,0,1,0,3,6,2,4,3,5,9,3.448
102 32842,,0,0,0,0,0,1,1,6,9,2,3.847
102 32842,,0,0,0,0,0,1,1,6,9,2,3.847
102 32852,,0,0,0,1,1,0,0,2,0,1,3.34
102 32852,,0,0,0,1,1,0,0,2,0,1,3.34
102 32872,,0,0,0,1,0,0,0,2,3,8,4.007
102 32872,,0,0,0,1,0,0,0,2,3,8,4.007
102 35720,,1,0,0,0,0,2,3,16,17,9,3.787
102 35720,,1,0,0,0,0,2,3,16,17,9,3.787
102E35740,,0,0,0,0,0,3,5,6,4,2,3.615
102E35740,,0,0,0,0,0,3,5,6,4,2,3.615
102E40330,,1,0,0,0,0,6,17,13,0,0,3.303
102E40610,,1,0,0,0,0,0,1,4,7,19,3.994
102 40930,,1,0,0,0,0,2,1,8,20,19,3.933
102 42132,,0,0,1,5,5,3,8,15,14,2,3.443
102 42132,,0,0,1,5,5,3,8,15,14,2,3.443
102 42232,01,2,6,8,6,16,9,18,19,27,37,3.426
102 42232,01,2,6,8,6,16,9,18,19,27,37,3.426
102 42232,02,1,0,0,4,1,8,17,22,28,52,3.827
102 42232,03,0,0,1,0,1,4,1,2,0,1,3.17
102 42332,01,3,0,3,0,1,1,1,7,16,30,3.773
102 42332,01,3,0,3,0,1,1,1,7,16,30,3.773
102 42332,02,1,0,2,1,1,2,4,10,13,19,3.753
102 42360,,0,0,0,0,0,0,5,7,13,20,4.009
102 42380,01,1,1,0,0,0,0,0,0,1,5,3.4
102 42380,02,0,1,0,0,0,0,0,0,1,14,4.119
102 42432,,0,0,0,0,0,0,0,0,0,11,4.3
102 42432,,0,0,0,0,0,0,0,0,0,11,4.3
102 42542,01,0,0,0,0,0,2,2,13,12,3,3.8
102 42542,01,0,0,0,0,0,2,2,13,12,3,3.8
102 42542,02,0,0,0,0,1,1,1,0,2,0,3.4
102 42552,,0,0,0,2,0,0,0,1,5,8,3.919
102 42552,,0,0,0,2,0,0,0,1,5,8,3.919
102 43030,,0,0,1,0,4,7,6,12,8,6,3.541
102 43040,,2,2,3,4,9,21,23,38,31,12,3.434
102 43050,,2,0,1,1,3,3,15,16,18,16,3.612
102 44220,01,6,7,5,6,4,11,16,26,36,21,3.354
102 44220,02,3,8,3,4,9,12,31,43,43,18,3.448
102E45640,,0,0,0,0,0,5,5,12,28,8,3.833
102 45700,,2,1,1,1,8,13,31,114,194,81,3.845
102 45700,,2,1,1,1,8,13,31,114,194,81,3.845
102 46002,,0,1,0,0,1,2,2,8,13,4,3.735
102 46002,,0,1,0,0,1,2,2,8,13,4,3.735
102 46102,,0,0,0,0,0,0,0,2,9,44,4.229
102 46102,,0,0,0,0,0,0,0,2,9,44,4.229
102 48050,,1,2,6,0,3,5,23,50,27,21,3.607
102E49112,01,0,0,1,0,3,11,5,16,12,3,3.524
102 49112,02,0,0,0,0,0,0,2,23,28,5,3.883
102 49112,03,0,0,0,0,3,5,8,18,22,3,3.678
102E49112,04,0,0,0,1,1,4,13,15,13,3,3.606
102 49112,05,0,0,1,0,2,1,0,15,36,2,3.833
102 49112,06,0,0,0,0,0,1,0,13,5,2,3.795
102E49112,07,1,0,1,2,0,3,3,11,7,0,3.364
102 49112,08,3,2,2,1,2,6,3,16,18,4,3.358
102 49112,09,0,0,1,0,2,0,1,5,13,4,3.785
102 49122,01,6,6,8,1,3,4,4,15,11,11,3.023
102 49122,02,1,0,1,2,4,4,8,8,9,2,3.333
102 49122,03,3,0,1,0,1,2,12,17,10,11,3.518
102 49122,04,0,0,0,0,0,0,4,20,19,15,3.926
102E49122,05,2,1,1,1,1,5,12,20,16,5,3.481
102 49122,06,0,0,2,4,2,12,8,16,11,3,3.398
102 49122,07,0,0,0,0,0,0,1,3,3,5,3.992
102 49122,08,1,0,0,0,0,0,3,4,8,1,3.588
102 49122,09,0,0,0,0,1,0,1,2,12,5,3.948
102 49132,01,1,0,0,0,0,0,4,3,1,0,3.144
102E49132,02,0,1,0,0,0,2,2,12,8,6,3.758
102 49132,03,1,0,1,1,2,11,14,7,8,1,3.285
102 50040,,1,2,0,2,16,13,27,16,22,16,3.437
102E50112,01,0,1,1,0,2,1,2,17,38,8,3.829
102E50112,02,0,0,0,1,2,1,8,21,24,13,3.81
102E50112,03,0,0,0,0,11,17,19,12,2,0,3.21
102E50112,04,0,1,0,2,0,1,2,12,37,13,3.885
102E50112,05,0,0,1,0,1,2,10,18,20,11,3.771
102E50112,06,1,0,0,1,0,5,5,32,16,6,3.667
102E50112,07,0,0,4,4,9,15,9,11,0,0,3.017
102E50122,01,0,0,0,0,0,0,1,7,21,30,4.105
102E50122,02,0,0,2,2,1,1,8,32,15,2,3.614
102E50122,03,0,1,1,0,5,6,16,19,4,5,3.435
102E50122,04,0,0,1,1,5,6,6,28,29,2,3.638
102E50122,05,0,0,0,1,3,14,24,11,1,0,3.265
102E50122,06,0,0,0,0,3,1,13,19,20,10,3.747
102E50122,07,0,0,0,1,1,6,14,15,13,11,3.672
102E50122,08,0,0,0,2,2,0,5,15,21,14,3.834
102E50122,09,0,0,0,0,1,0,7,12,8,1,3.672
102 52500,,3,3,2,5,6,7,11,13,8,4,3.087
102 53620,01,0,1,0,0,3,10,19,51,30,12,3.673
102 53620,01,0,1,0,0,3,10,19,51,30,12,3.673
102 53620,02,0,0,0,0,2,3,7,36,34,4,3.766
102 53620,02,0,0,0,0,2,3,7,36,34,4,3.766
102 53630,,0,0,0,0,0,0,0,6,3,0,3.8
102 53630,,0,0,0,0,0,0,0,6,3,0,3.8
102 53680,,1,0,0,0,3,9,11,52,15,3,3.582
102 53680,,1,0,0,0,3,9,11,52,15,3,3.582
102 53700,01,0,0,0,0,1,1,2,14,17,15,3.932
102 53700,01,0,0,0,0,1,1,2,14,17,15,3.932
102 53700,02,0,0,0,0,0,1,7,15,21,4,3.808
102 53700,02,0,0,0,0,0,1,7,15,21,4,3.808
102 53780,,0,0,0,0,0,0,2,8,22,8,3.965
102 53780,,0,0,0,0,0,0,2,8,22,8,3.965
102 53940,,0,0,0,0,0,0,2,2,4,2,3.86
102 53940,,0,0,0,0,0,0,2,2,4,2,3.86
102 53970,,0,0,0,0,0,0,1,4,9,1,3.893
102 53970,,0,0,0,0,0,0,1,4,9,1,3.893
102E83030,01,0,0,0,0,3,5,10,9,26,13,3.777
102 83030,02,8,5,5,4,7,6,13,8,26,9,3.075
102 83030,02,8,5,5,4,7,6,13,8,26,9,3.075
102E83030,03,7,2,1,1,5,4,12,8,15,12,3.194
102E83030,03,7,2,1,1,5,4,12,8,15,12,3.194
102E83030,04,1,0,1,2,4,15,28,16,0,0,3.194
102E83030,04,1,0,1,2,4,15,28,16,0,0,3.194
102E83030,05,3,9,3,4,8,12,18,18,11,26,3.303
102E83030,06,1,2,1,0,3,3,4,8,3,6,3.326
102E83030,06,1,2,1,0,3,3,4,8,3,6,3.326
102 83030,07,0,0,1,1,0,5,9,11,4,1,3.438
102 83030,07,0,0,1,1,0,5,9,11,4,1,3.438
102 83030,07,0,0,1,1,0,5,9,11,4,1,3.438
102 83030,09,1,1,1,3,3,1,9,3,7,3,3.231
102 83030,09,1,1,1,3,3,1,9,3,7,3,3.231
102 83030,09,1,1,1,3,3,1,9,3,7,3,3.231
102E83030,10,1,1,0,0,0,1,3,8,5,3,3.505
102E83030,10,1,1,0,0,0,1,3,8,5,3,3.505
102E83030,11,4,5,4,4,7,25,25,27,22,15,3.293
102E83030,11,4,5,4,4,7,25,25,27,22,15,3.293
102E83030,11,4,5,4,4,7,25,25,27,22,15,3.293
102 83030,12,5,6,4,4,10,7,10,18,18,17,3.233
102 83220,01,0,3,3,1,5,7,9,21,43,26,3.721
102 83320,01,7,3,11,8,6,17,7,21,24,15,3.143
102 83320,02,11,8,3,0,10,15,9,15,21,24,3.138
102E83320,04,24,8,14,4,6,7,3,16,24,26,2.764
102 83320,05,1,0,0,1,0,1,3,12,25,14,3.856
102E83320,06,6,3,2,2,7,8,8,16,41,44,3.616
102E83320,07,5,4,3,2,8,6,9,25,47,37,3.605
102 83320,08,0,0,1,0,3,1,6,12,9,2,3.585
102E83320,09,2,0,1,0,0,0,1,4,15,12,3.763
102 83320,10,1,0,3,1,1,6,11,3,10,5,3.363
102 83320,11,0,1,2,0,2,4,9,13,26,11,3.709
102 83320,11,0,1,2,0,2,4,9,13,26,11,3.709
102E83320,12,6,0,2,2,3,7,12,22,36,17,3.512
102E83320,13,2,2,1,2,6,5,2,2,2,7,3.01
102E83320,14,2,3,1,0,0,3,0,4,7,14,3.503
102E83320,15,3,0,4,3,8,6,10,38,38,31,3.641
102E83320,16,2,1,1,1,4,5,6,20,17,9,3.52
102E83320,16,2,1,1,1,4,5,6,20,17,9,3.52
102E83320,17,1,3,0,3,4,8,7,22,33,69,3.867
102 83320,19,0,1,1,1,5,5,14,28,15,30,3.733
102 83320,19,0,1,1,1,5,5,14,28,15,30,3.733
102 83320,20,0,1,2,2,2,6,9,25,49,55,3.897
102E83320,21,0,0,0,0,0,4,4,3,3,4,3.639
102E83320,22,8,1,0,2,4,12,13,29,39,24,3.504
102E83320,23,1,0,0,1,4,4,9,30,64,32,3.858
102E83320,23,1,0,0,1,4,4,9,30,64,32,3.858
102 83320,24,1,2,0,5,3,2,2,3,3,10,3.281
102 83320,24,1,2,0,5,3,2,2,3,3,10,3.281
102E83320,25,3,7,2,7,11,18,15,12,21,26,3.323
102E83320,25,3,7,2,7,11,18,15,12,21,26,3.323
102E83320,25,3,7,2,7,11,18,15,12,21,26,3.323
102 83320,27,1,0,1,6,6,12,12,25,11,16,3.477
102 83320,27,1,0,1,6,6,12,12,25,11,16,3.477
102 83320,27,1,0,1,6,6,12,12,25,11,16,3.477
102E83320,28,0,0,0,0,0,2,5,3,1,2,3.554
102E83320,28,0,0,0,0,0,2,5,3,1,2,3.554
102E83320,29,4,2,3,4,2,11,11,27,17,30,3.515
102E83320,29,4,2,3,4,2,11,11,27,17,30,3.515
102E83320,29,4,2,3,4,2,11,11,27,17,30,3.515
102 83320,30,2,0,1,2,4,16,12,77,63,35,3.738
102 83320,30,2,0,1,2,4,16,12,77,63,35,3.738
102 83320,30,2,0,1,2,4,16,12,77,63,35,3.738
102E83320,31,0,0,0,1,2,5,7,2,5,5,3.507
102E83320,31,0,0,0,1,2,5,7,2,5,5,3.507
102E83320,31,0,0,0,1,2,5,7,2,5,5,3.507
102E83320,32,0,2,4,1,1,4,8,26,51,44,3.86
102E83320,32,0,2,4,1,1,4,8,26,51,44,3.86
102E83320,32,0,2,4,1,1,4,8,26,51,44,3.86
102 83320,33,3,1,6,3,10,8,13,23,38,32,3.571
102E83320,35,0,6,6,7,2,5,5,20,18,34,3.567
102E83320,36,1,2,2,1,1,16,9,40,41,22,3.679
102E83320,37,0,0,0,1,1,4,3,10,11,3,3.661
102E83320,37,0,0,0,1,1,4,3,10,11,3,3.661
102E83320,37,0,0,0,1,1,4,3,10,11,3,3.661
102 83320,38,4,5,2,2,5,9,11,19,36,22,3.503
102 83320,39,0,2,1,0,0,4,3,9,8,7,3.609
102 83320,39,0,2,1,0,0,4,3,9,8,7,3.609
102E83320,40,2,0,4,2,9,14,5,16,2,0,3.011
102 83320,41,1,1,3,3,5,4,13,23,26,47,3.763
102E83320,42,4,1,3,0,1,1,6,3,7,5,3.026
102E83320,42,4,1,3,0,1,1,6,3,7,5,3.026
102 83320,43,1,1,1,0,1,1,2,12,11,5,3.597
102E83420,01,0,7,4,6,6,9,18,18,9,7,3.202
102E83420,01,0,7,4,6,6,9,18,18,9,7,3.202
102E83420,02,3,0,0,2,1,13,7,32,56,24,3.732
102E83420,03,0,0,4,6,7,14,16,27,30,10,3.495
102E83420,03,0,0,4,6,7,14,16,27,30,10,3.495
102E83420,04,0,0,0,3,4,7,14,27,44,46,3.852
102E83420,05,1,2,1,0,4,2,3,21,51,50,3.917
102E83420,05,1,2,1,0,4,2,3,21,51,50,3.917
102E83420,05,1,2,1,0,4,2,3,21,51,50,3.917
102 83420,06,0,0,0,0,4,19,16,20,47,42,3.805
102 83420,06,0,0,0,0,4,19,16,20,47,42,3.805
102 83420,06,0,0,0,0,4,19,16,20,47,42,3.805
102 83420,07,0,3,1,1,0,3,15,31,55,29,3.821
102 83420,08,0,0,3,3,3,10,12,25,31,16,3.65
102 83420,09,1,2,4,6,3,6,11,13,15,2,3.243
102E83420,10,1,0,1,2,1,4,13,39,30,12,3.69
103 00500,,1,0,0,0,0,0,0,0,7,4,3.767
103 00520,01,0,0,0,0,0,0,0,0,0,4,4.3
103 00520,02,0,0,0,0,0,0,0,0,4,1,4.06
103 00520,03,0,0,0,0,0,0,0,0,2,2,4.15
103 00520,04,0,0,0,0,0,0,0,0,1,0,4.0
103 00520,05,0,0,0,0,0,0,0,0,1,0,4.0
103 00520,06,0,0,0,0,0,0,0,0,1,0,4.0
103 00520,07,1,0,0,0,0,0,0,0,2,0,2.667
103 23510,,5,8,1,1,6,15,53,330,328,113,3.806
103 23510,,5,8,1,1,6,15,53,330,328,113,3.806
103 23510,,5,8,1,1,6,15,53,330,328,113,3.806
103 23510,,5,8,1,1,6,15,53,330,328,113,3.806
103 50010,,16,14,14,25,54,95,196,416,333,131,3.571
103 51230,,108,31,60,57,87,162,218,477,570,546,3.513
103 51340,,15,11,18,13,26,37,31,66,72,38,3.253
103 51450,,3,0,0,1,3,9,23,73,146,108,3.912
103 51450,,3,0,0,1,3,9,23,73,146,108,3.912
103 51450,,3,0,0,1,3,9,23,73,146,108,3.912
103 51620,01,40,15,8,12,6,10,14,15,21,15,2.343
